Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Huendae,suv,6,2003,"110,836 SAR",2009,"55,279 SAR",199043,9.81,2WD,PREMIUM,Jeddah,2,2,Silver,individual,0
BeEmW,suv,4,2006,"117,620 SAR",2009,"66,372 SAR",55608,4.36,2WD,STANDARD,Madinah,7,2,Brown,individual,0
JournalMotors,suv,4,1997,"98,419 SAR",1997,"63,616 SAR",1324,7.04,2WD,standard,Makkah,7,2,Gray,company,1
Honta,suv,8,1994,,1996,"57,580 SAR",19748,7370.0mpl,4WD,standard,Riyadh,4,1,Silver,individual,1
Fourd,sedan,6,2000,"69,628 SAR",2008,"18,851 SAR",313715,4690.0mpl,2WD,standard,Jeddah,2,1,Black,individual,0
Fourd,crossover,4,2005,,2014,"28,394 SAR",87748,9.03,4WD,standard,Makkah,5,1,White Color,individual,0
Shevy,sedan,6,2000,,2000,"42,862 SAR",1065,7.97,2WD,standard,Dhahran,9,-2,White,individual,0
Mercetes,crossover,4,1998,"96,372 SAR",2001,"57,101 SAR",56926,6.64,4WD,STANDARD,Makkah,6,2,Color Blue,individual,1
Toyoda,sedan,6,2008,"69,926 SAR",2013,"37,634 SAR",81460,9.85,2WD,standard,Riyadh,7,2,Color Black,individual,0
Masda,suv,4,1998,"71,705 SAR",2000,"54,961 SAR",35560,8420.0mpl,2WD,STANDARD,Makkah,3,2,Color Blue,individual,0
Toyoda,sedan,4,2000,"83,554 SAR",2004,"62,360 SAR",53500,17.56,2WD,premium,Jeddah,2,2,Black,individual,0
Fourd,sedan,6,2004,"75,368 SAR",2010,"32,219 SAR",58839,6.87,2WD,standard,Dammam,6,1,Blue,individual,0
Toyoda,suv,8,1999,"87,767 SAR",2006,"45,305 SAR",242279,5190.0mpl,2WD,standard,Makkah,6,1,White,company,1
Huendae,crossover,6,2007,,2009,"47,292 SAR",37813,13.12,2WD,standard,Makkah,6,-2,Black,individual,0
Wolksvagon,sedan,8,2001,,2006,"31,124 SAR",169732,7.68,2WD,STANDARD,Jeddah,4,1,White Color,individual,0
Honta,sedan,4,2005,"65,893 SAR",2009,"42,433 SAR",48148,22.5,4WD,standard,Madinah,4,2,Black,individual,1
Toyoda,suv,6,2002,"93,139 SAR",2006,"56,875 SAR",77608,5.92,2WD,standard,Dammam,9,2,White,company,0
Fourd,sedan,6,1997,,2001,"33,097 SAR",37804,8.27,2WD,standard,Riyadh,9,-3,Color Blue,individual,0
JournalMotors,sedan,4,2003,,2007,"41,311 SAR",137453,12700.0mpl,2WD,standard,Riyadh,3,-3,Gray,individual,1
JournalMotors,suv,4,2001,"149,145 SAR",2003,"98,260 SAR",41489,3.35,2WD,premium,Dhahran,2,4,White,individual,0
Huendae,suv,4,2000,"74,602 SAR",2000,"50,759 SAR",1090,13360.0mpl,2WD,standard,Jeddah,10,3,Red,company,0
Toyoda,sedan,4,2006,"67,211 SAR",2009,"45,911 SAR",53759,9.7,2WD,STANDARD,Jeddah,9,-3,Red Color,individual,0
Huendae,suv,4,2005,"98,840 SAR",2009,"60,619 SAR",84817,16.56,4WD,standard,Riyadh,8,3,Blue,individual,0
Nesshan,sedan,6,1991,"41,616 SAR",1997,"19,663 SAR",134427,9.59,2WD,standard,Jeddah,12,2,Black,individual,0
Huendae,sedan,4,1998,"66,925 SAR",2003,"36,175 SAR",49760,23.1,2WD,premium,Makkah,11,-2,Brown,individual,0
JournalMotors,suv,4,1994,,1998,"78,596 SAR",84897,4.62,4WD,PREMIUM,Dhahran,7,2,Color Black,company,0
Toyoda,sedan,4,2005,,2011,"50,013 SAR",62567,17320.0mpl,4WD,STANDARD,Riyadh,3,-2,Gray,individual,0
Honta,suv,8,2004,"80,752 SAR",2007,"50,239 SAR",141328,10.39,2WD,standard,Jeddah,8,-5,Brown,individual,1
Shevy,sedan,4,1998,"80,310 SAR",2002,"40,512 SAR",88060,11.18,4WD,standard,Riyadh,8,3,White,individual,0
Shevy,suv,4,1998,,2006,"24,461 SAR",307177,4.71,2WD,STANDARD,Dhahran,10,-3,Black,individual,0
Toyoda,suv,4,2003,"133,003 SAR",2007,"85,730 SAR",197880,8450.0mpl,2WD,premium,Riyadh,3,2,White Color,individual,0
Huendae,sedan,4,2001,,2006,"31,260 SAR",186844,21.33,4WD,standard,Jeddah,12,-5,Color Black,individual,0
Fourd,crossover,8,1997,,2004,"44,766 SAR",314531,5790.0mpl,4WD,STANDARD,Makkah,3,3,Black,individual,1
Shevy,suv,6,1995,"158,924 SAR",1998,"84,983 SAR",102533,4300.0mpl,4WD,premium,Jeddah,10,-2,Black,individual,1
Huendae,crossover,6,2005,"65,893 SAR",2012,"29,422 SAR",350323,11.29,2WD,standard,Madinah,12,2,Blue,individual,1
Shevy,suv,4,2007,"119,972 SAR",2015,"30,772 SAR",75722,6070.0mpl,2WD,standard,Dhahran,10,-5,Silver,company,0
JournalMotors,suv,6,1999,"102,395 SAR",2001,"60,714 SAR",66998,3840.0mpl,2WD,STANDARD,Makkah,6,3,Red,individual,0
Fourd,suv,4,2004,"135,663 SAR",2009,"57,299 SAR",203641,7.94,4WD,STANDARD,Dammam,6,3,Black,individual,0
Masda,crossover,4,2001,"85,225 SAR",2006,"46,067 SAR",102570,17.41,2WD,PREMIUM,Dhahran,7,2,Gray,individual,0
Nesshan,suv,4,1993,"64,945 SAR",1999,"33,755 SAR",49534,17.11,2WD,STANDARD,Dhahran,6,1,Blue,individual,0
JournalMotors,crossover,4,2003,,2006,"63,378 SAR",101608,6.0,4WD,STANDARD,Jeddah,1,3,Color Blue,individual,0
Nesshan,sedan,8,2004,,2010,"35,611 SAR",130897,13.35,2WD,premium,Dhahran,8,1,Color Black,individual,0
Nesshan,crossover,8,1996,,2002,"31,184 SAR",120454,9.23,4WD,standard,Dammam,6,4,Blue,individual,1
Shevy,sedan,4,1995,"63,065 SAR",2000,"26,636 SAR",233347,9180.0mpl,2WD,standard,Riyadh,9,1,Silver,company,0
Honta,suv,4,2003,"79,168 SAR",2006,"49,377 SAR",58787,8.97,2WD,standard,Madinah,10,2,White,individual,0
Toyoda,suv,4,2001,"109,576 SAR",2006,"58,973 SAR",111310,11.48,4WD,STANDARD,Madinah,11,-3,Red,individual,0
Shevy,crossover,4,2003,"88,668 SAR",2003,"54,584 SAR",1063,3.23,2WD,STANDARD,Makkah,6,-2,Gray,individual,0
Nesshan,crossover,4,2004,"77,522 SAR",2010,"36,629 SAR",121081,13770.0mpl,4WD,standard,Dammam,7,2,Color Black,individual,0
Fourd,sedan,4,2000,"69,628 SAR",2001,"50,006 SAR",21857,5.97,2WD,standard,Madinah,4,2,White,individual,1
Shevy,sedan,4,2008,"97,897 SAR",2010,"64,157 SAR",32888,4120.0mpl,4WD,standard,Dammam,4,1,Silver Color,individual,1
JournalMotors,suv,6,2006,,2010,"83,066 SAR",80956,3.14,2WD,PREMIUM,Makkah,12,-5,Gray,individual,0
Shevy,crossover,4,1996,,1999,"52,271 SAR",33170,4.81,4WD,standard,Dammam,5,1,Black,company,0
Huendae,crossover,8,2007,"95,978 SAR",2012,"44,805 SAR",198137,9430.0mpl,2WD,PREMIUM,Madinah,7,3,White Color,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2008,"41,661 SAR",45273,19430.0mpl,2WD,STANDARD,Dammam,3,-3,Color Black,individual,0
Fourd,crossover,4,1993,"101,835 SAR",2001,"27,426 SAR",77462,9260.0mpl,2WD,PREMIUM,Dammam,6,3,White,individual,1
Honta,suv,4,2000,"74,602 SAR",2003,"48,623 SAR",141722,16230.0mpl,2WD,standard,Riyadh,4,3,Blue,company,0
Shevy,sedan,8,2003,"73,890 SAR",2011,"19,900 SAR",149462,3.92,2WD,standard,Madinah,5,-5,White Color,individual,1
Honta,suv,8,1998,,2005,"32,186 SAR",275254,7290.0mpl,2WD,STANDARD,Dammam,4,2,Color Blue,individual,0
Fourd,sedan,6,1996,"90,056 SAR",2001,"40,038 SAR",45446,5750.0mpl,2WD,premium,Dammam,9,1,Color Blue,individual,0
Nesshan,sedan,6,2003,"52,779 SAR",2006,"32,918 SAR",63364,14880.0mpl,2WD,STANDARD,Madinah,4,3,Gray,individual,0
Toyoda,suv,4,2004,"96,902 SAR",2005,"76,223 SAR",19603,6.58,2WD,standard,Madinah,13,-2,Brown,individual,0
Shevy,suv,6,2008,"122,372 SAR",2014,"49,698 SAR",232093,5700.0mpl,2WD,standard,Jeddah,6,-3,White,individual,0
Toyoda,suv,4,2006,"120,980 SAR",2010,"73,876 SAR",83189,9.66,4WD,standard,Jeddah,4,-3,Red Color,individual,0
Fourd,sedan,8,2002,"101,418 SAR",2006,"46,172 SAR",152596,6.39,2WD,premium,Dhahran,6,4,Gray,individual,0
Toyoda,crossover,4,1994,"63,595 SAR",1999,"35,938 SAR",102420,9.84,2WD,standard,Makkah,9,-5,Gray,company,1
Honta,crossover,4,2003,,2009,"39,501 SAR",133441,18210.0mpl,4WD,standard,Madinah,10,2,Gray,individual,0
Nesshan,sedan,4,2006,,2010,"40,075 SAR",89051,22.98,2WD,standard,Madinah,1,-2,Red,individual,1
Wolksvagon,sedan,4,2006,"94,096 SAR",2012,"53,564 SAR",137884,19.17,2WD,PREMIUM,Dhahran,9,1,Black,individual,0
Toyoda,suv,6,2000,"125,332 SAR",2005,"64,080 SAR",198278,8.32,2WD,premium,Riyadh,13,-2,Gray Color,individual,0
Huendae,sedan,4,2001,,2007,"30,057 SAR",199186,23.58,4WD,STANDARD,Madinah,10,2,Black,company,0
JournalMotors,suv,4,1995,"94,597 SAR",2002,"40,339 SAR",300554,8.41,2WD,standard,Jeddah,5,-2,Red,individual,1
Masda,sedan,4,1998,"47,803 SAR",2005,"26,351 SAR",67531,11.79,2WD,standard,Madinah,2,-2,White,individual,1
Toyoda,crossover,4,2007,"82,266 SAR",2014,"46,829 SAR",142019,15.39,2WD,STANDARD,Jeddah,4,2,White,individual,0
JournalMotors,suv,4,2007,,2010,"90,267 SAR",61001,7.71,4WD,standard,Dhahran,3,-2,White Color,company,0
Wolksvagon,suv,4,2004,"116,283 SAR",2007,"83,845 SAR",134781,8830.0mpl,4WD,STANDARD,Jeddah,3,2,White Color,individual,0
Fourd,sedan,4,2005,"107,626 SAR",2011,"51,122 SAR",113972,11.23,2WD,premium,Jeddah,3,3,Red Color,individual,0
Honta,suv,4,1999,"102,395 SAR",2002,"63,704 SAR",102176,13670.0mpl,2WD,PREMIUM,Dhahran,5,-3,Gray,individual,1
Honta,suv,4,1998,,2002,"37,980 SAR",181831,12.31,2WD,standard,Jeddah,10,1,Red,individual,0
Nesshan,suv,4,2003,"79,168 SAR",2007,"46,347 SAR",52740,11.97,2WD,standard,Makkah,8,1,Gray Color,individual,1
Honta,suv,8,2003,"79,168 SAR",2007,"44,140 SAR",25464,9.18,2WD,standard,Dhahran,5,1,White,individual,0
Toyoda,sedan,4,1994,,1998,"42,610 SAR",176110,15.91,4WD,STANDARD,Jeddah,11,3,Blue,individual,1
Fourd,sedan,4,2001,"85,225 SAR",2006,"37,796 SAR",54798,7.25,4WD,standard,Madinah,9,-5,Color Black,individual,1
Mercetes,sedan,4,1993,"60,616 SAR",1996,"32,495 SAR",109466,10.97,2WD,standard,Dammam,5,-5,Gray,individual,0
Fourd,suv,4,2005,"115,313 SAR",2006,"78,874 SAR",19365,3.98,2WD,STANDARD,Dammam,5,2,Black,individual,0
Huendae,sedan,4,2006,"56,009 SAR",2011,"28,761 SAR",168299,20.82,2WD,standard,Riyadh,4,3,Silver,individual,0
Toyoda,suv,4,2004,"96,902 SAR",2010,"50,021 SAR",240631,10.16,2WD,standard,Dhahran,7,1,Gray,individual,1
BeEmW,sedan,4,2004,"75,368 SAR",2009,"35,184 SAR",62982,7.06,2WD,standard,Jeddah,6,3,Blue,individual,1
JournalMotors,crossover,6,1995,"75,678 SAR",1999,"40,296 SAR",143292,7.3,2WD,standard,Madinah,3,3,Blue,individual,0
JournalMotors,sedan,4,1997,"78,735 SAR",2001,"44,020 SAR",169073,13480.0mpl,4WD,standard,Makkah,2,-3,White,individual,1
JournalMotors,sedan,4,2002,"72,441 SAR",2008,"32,689 SAR",293103,12530.0mpl,2WD,STANDARD,Dammam,1,2,Black,individual,0
JournalMotors,sedan,4,2000,,2001,"45,244 SAR",38778,8990.0mpl,2WD,STANDARD,Riyadh,6,1,Red,individual,0
Honta,sedan,4,1992,"42,448 SAR",1999,"20,959 SAR",286665,24090.0mpl,2WD,standard,Jeddah,9,-3,Red,individual,0
JournalMotors,suv,4,1996,"115,787 SAR",2002,"49,375 SAR",278351,3.93,4WD,standard,Makkah,9,1,Color Black,company,1
Masda,sedan,4,2008,"58,272 SAR",2013,"31,498 SAR",60244,17.96,2WD,standard,Dhahran,8,2,Black,individual,0
Masda,suv,4,2008,,2009,"66,080 SAR",16819,9.61,2WD,standard,Dammam,5,2,Silver,individual,0
Huendae,suv,4,2000,"74,602 SAR",2002,"59,441 SAR",14166,19.81,2WD,standard,Jeddah,7,-3,Black,individual,1
Shevy,crossover,8,2001,"85,225 SAR",2007,"34,612 SAR",183150,4.28,2WD,STANDARD,Riyadh,7,3,Silver,individual,0
JournalMotors,suv,4,2005,,2012,"49,296 SAR",83013,4.35,2WD,standard,Dhahran,6,2,Gray,individual,0
Nesshan,suv,8,2001,"91,313 SAR",2006,"47,114 SAR",93239,7.39,4WD,standard,Dhahran,13,2,Gray,individual,1
Fourd,suv,4,2005,"115,313 SAR",2010,"53,831 SAR",52420,5.8,2WD,STANDARD,Jeddah,9,-5,White,individual,1
Fourd,crossover,4,2001,"102,271 SAR",2002,"69,953 SAR",21251,7120.0mpl,4WD,STANDARD,Riyadh,7,1,Silver,individual,0
Huendae,sedan,4,2006,"67,211 SAR",2013,"36,679 SAR",138890,21270.0mpl,4WD,STANDARD,Dhahran,4,-5,Color Black,individual,1
JournalMotors,suv,4,2000,,2008,"26,789 SAR",140349,3.67,2WD,standard,Makkah,5,3,Gray,individual,0
Geep,sedan,4,2000,,2003,"52,257 SAR",125692,8.86,2WD,premium,Jeddah,9,1,White,company,0
Honta,suv,4,2005,,2010,"44,522 SAR",43936,18.85,2WD,standard,Riyadh,12,2,Black,company,0
Nesshan,sedan,4,2004,"75,368 SAR",2008,"43,912 SAR",153990,20860.0mpl,2WD,premium,Dhahran,12,-2,White,individual,0
Toyoda,sedan,4,2003,,2007,"48,498 SAR",155107,17980.0mpl,4WD,standard,Jeddah,5,1,Gray,individual,0
Huendae,crossover,4,2004,"64,601 SAR",2009,"34,919 SAR",52620,20.58,2WD,standard,Madinah,9,2,Gray,individual,0
Huendae,sedan,4,2005,,2013,"17,123 SAR",74616,20620.0mpl,2WD,STANDARD,Makkah,10,3,White Color,individual,0
Huendae,crossover,8,2003,"88,668 SAR",2007,"49,436 SAR",36251,10.32,2WD,premium,Dhahran,4,3,White Color,individual,0
Fourd,crossover,4,2003,"88,668 SAR",2006,"47,414 SAR",131353,4.9,2WD,STANDARD,Dhahran,7,4,Silver Color,individual,1
Honta,crossover,4,2004,,2009,"44,443 SAR",48188,10.35,2WD,PREMIUM,Dhahran,4,3,Black,individual,0
Toyoda,crossover,6,2003,"91,202 SAR",2003,"71,361 SAR",1405,11.13,4WD,STANDARD,Dhahran,6,-2,Gray,individual,1
Fourd,suv,4,2000,"125,332 SAR",2003,"70,724 SAR",43308,4.5,4WD,standard,Madinah,9,2,Silver,individual,0
Fourd,suv,6,1993,"127,294 SAR",2000,"51,697 SAR",337735,2.56,2WD,premium,Makkah,5,1,White Color,individual,0
Toyoda,crossover,6,2002,"89,414 SAR",2006,"54,600 SAR",95051,13.37,4WD,standard,Madinah,7,2,Red Color,individual,0
JournalMotors,crossover,6,2005,"92,251 SAR",2011,"35,493 SAR",303208,8270.0mpl,2WD,standard,Dhahran,10,3,Gray,individual,0
Toyoda,crossover,4,2000,"71,618 SAR",2006,"41,180 SAR",109497,14.03,2WD,STANDARD,Madinah,2,2,Silver,individual,0
Fourd,suv,4,2001,"106,532 SAR",2006,"49,732 SAR",87633,7780.0mpl,2WD,standard,Riyadh,7,2,White,individual,1
Wolksvagon,crossover,8,2001,"73,050 SAR",2008,"44,103 SAR",140356,5.63,2WD,standard,Makkah,0,3,White Color,individual,1
Nesshan,sedan,4,2002,"51,744 SAR",2007,"27,969 SAR",59405,21360.0mpl,2WD,standard,Jeddah,5,2,Silver,individual,0
JournalMotors,suv,6,2005,"193,727 SAR",2009,"97,725 SAR",83663,4.46,4WD,premium,Riyadh,4,2,Gray,company,0
Huendae,sedan,8,2004,"53,834 SAR",2010,"28,262 SAR",60775,7.44,2WD,standard,Riyadh,2,-2,Black,individual,0
Shevy,sedan,4,2005,"76,875 SAR",2010,"32,469 SAR",209508,10.47,2WD,standard,Jeddah,8,3,White,individual,0
Shevy,sedan,4,2009,"83,213 SAR",2013,"37,884 SAR",169665,7.45,2WD,STANDARD,Makkah,5,4,Gray Color,individual,0
JournalMotors,suv,4,2001,"106,532 SAR",2002,"80,964 SAR",19979,4.47,2WD,standard,Dhahran,1,3,White,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2008,"32,851 SAR",86467,4.51,2WD,standard,Dhahran,8,3,White,company,0
Honta,sedan,6,1998,"47,803 SAR",2002,"30,946 SAR",146079,23610.0mpl,2WD,standard,Madinah,3,2,White,individual,0
Nesshan,suv,4,1994,"66,244 SAR",2002,"17,841 SAR",64679,13.35,2WD,standard,Makkah,7,4,Black,individual,0
JournalMotors,suv,4,1999,"172,024 SAR",2000,"105,897 SAR",52421,4.52,4WD,premium,Makkah,6,-5,Silver Color,individual,0
Toyoda,crossover,4,2006,"112,915 SAR",2013,"61,679 SAR",278473,12.49,2WD,premium,Makkah,3,1,Gray,individual,0
Shevy,suv,6,2003,,2004,"72,021 SAR",21933,4310.0mpl,2WD,standard,Makkah,12,4,Silver,individual,0
Toyoda,sedan,4,2005,"79,072 SAR",2012,"50,013 SAR",68528,22.13,4WD,standard,Dhahran,0,2,Silver,individual,0
Fourd,suv,8,2004,"135,663 SAR",2007,"76,554 SAR",65753,2.02,4WD,standard,Jeddah,5,2,Red,individual,0
Honta,suv,6,1999,,2005,"34,558 SAR",131524,12.01,2WD,standard,Madinah,9,3,Black,individual,0
JournalMotors,suv,4,2004,"158,274 SAR",2009,"70,368 SAR",118164,3450.0mpl,2WD,premium,Makkah,7,1,Black,individual,0
Masda,suv,6,2008,"87,408 SAR",2016,"24,780 SAR",85460,10790.0mpl,2WD,STANDARD,Dhahran,6,1,Silver,company,0
JournalMotors,crossover,4,2005,,2011,"39,437 SAR",143257,5.97,2WD,standard,Madinah,7,1,Gray,individual,0
Masda,crossover,4,1998,,2004,"39,843 SAR",106773,10270.0mpl,2WD,premium,Jeddah,7,2,White Color,individual,1
Toyoda,sedan,4,1993,,1993,"45,170 SAR",1380,9.93,2WD,standard,Jeddah,3,1,Silver,individual,1
Nesshan,suv,4,2006,,2010,"68,701 SAR",41426,17.36,4WD,standard,Dammam,3,3,White,individual,0
Honta,sedan,4,2001,"50,729 SAR",2004,"34,803 SAR",57059,16.38,2WD,standard,Dammam,8,-2,Color Black,individual,0
Toyoda,sedan,4,1999,"58,511 SAR",2002,"43,855 SAR",102703,19.75,2WD,STANDARD,Riyadh,5,2,Black,individual,1
Nesshan,suv,4,2004,"113,052 SAR",2009,"55,708 SAR",199342,13040.0mpl,2WD,premium,Dammam,1,-5,Silver,individual,0
Geep,sedan,4,2005,,2010,"34,093 SAR",223440,13230.0mpl,2WD,STANDARD,Dhahran,7,3,Gray,individual,1
Shevy,suv,4,2003,,2007,"62,123 SAR",47737,3.46,2WD,standard,Makkah,1,2,Red,individual,0
Toyoda,sedan,8,2004,"64,601 SAR",2012,"21,061 SAR",74619,7.44,2WD,standard,Riyadh,8,-3,Gray,individual,1
Toyoda,crossover,4,2004,"77,522 SAR",2009,"39,636 SAR",171351,11300.0mpl,2WD,standard,Riyadh,5,-3,Color Black,individual,0
Fourd,crossover,4,1994,"74,194 SAR",1999,"32,904 SAR",191131,5.52,2WD,standard,Makkah,4,3,Blue,company,1
Honta,crossover,4,2004,"108,530 SAR",2006,"86,474 SAR",42720,20.37,4WD,PREMIUM,Makkah,7,3,Gray,individual,1
Fourd,sedan,4,1998,"66,925 SAR",2003,"26,779 SAR",260147,9.41,2WD,STANDARD,Riyadh,6,-2,White,individual,0
Fourd,sedan,6,2004,"126,619 SAR",2009,"56,294 SAR",55263,3.92,4WD,premium,Dhahran,11,-5,Color Black,company,0
Masda,crossover,4,2001,,2003,"46,660 SAR",41309,9.53,2WD,standard,Jeddah,2,2,White,individual,0
Masda,suv,4,2001,"76,094 SAR",2005,"47,140 SAR",69738,13910.0mpl,2WD,STANDARD,Madinah,2,3,Brown,individual,0
Fourd,crossover,6,2005,,2011,"37,465 SAR",228054,8380.0mpl,2WD,standard,Madinah,11,1,Brown,company,0
Toyoda,crossover,4,2001,"87,660 SAR",2006,"51,896 SAR",100081,18.46,4WD,standard,Riyadh,7,1,Color Blue,individual,0
Shevy,sedan,4,2005,,2011,"39,437 SAR",81882,8860.0mpl,4WD,standard,Riyadh,6,-5,Gray Color,individual,0
Nesshan,sedan,4,2000,"49,734 SAR",2002,"41,933 SAR",36302,24.35,2WD,STANDARD,Madinah,3,3,White,individual,0
Nesshan,sedan,4,2002,,2007,"31,077 SAR",42610,17.79,2WD,standard,Dhahran,0,2,White,individual,0
JournalMotors,suv,8,1997,,2003,"50,489 SAR",81635,3.47,4WD,standard,Dammam,5,3,Blue,company,0
Fourd,suv,4,2004,"113,052 SAR",2008,"57,029 SAR",45152,5.01,2WD,standard,Jeddah,7,-2,Blue,individual,0
JournalMotors,sedan,6,2005,"76,875 SAR",2009,"38,779 SAR",44989,7290.0mpl,2WD,standard,Dhahran,11,2,Silver,individual,0
Fourd,suv,4,2002,"108,662 SAR",2007,"45,895 SAR",163687,3990.0mpl,2WD,STANDARD,Dammam,7,1,White Color,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2008,"42,243 SAR",78984,7760.0mpl,2WD,standard,Dammam,3,-3,White,individual,0
Toyoda,sedan,4,1998,,2002,"35,029 SAR",79222,13.47,2WD,STANDARD,Dhahran,4,2,Silver,individual,0
JournalMotors,suv,4,2003,"155,170 SAR",2008,"65,539 SAR",214870,3.82,2WD,PREMIUM,Dhahran,7,2,Black,individual,0
Shevy,suv,4,2001,,2007,"43,265 SAR",239826,6.96,2WD,standard,Dhahran,8,3,Color Blue,individual,0
Huendae,sedan,4,1999,,2001,"62,160 SAR",24425,19.22,4WD,premium,Madinah,10,2,Black,individual,0
Geep,sedan,4,2001,"71,021 SAR",2007,"31,879 SAR",115277,12.28,2WD,standard,Jeddah,10,3,Gray Color,individual,1
JournalMotors,crossover,4,2007,,2009,"59,904 SAR",25433,5.0,2WD,STANDARD,Madinah,8,1,White,individual,0
JournalMotors,crossover,4,2003,"88,668 SAR",2009,"42,117 SAR",58161,5.32,2WD,standard,Jeddah,3,3,Silver,individual,0
Nesshan,suv,4,2004,"80,752 SAR",2008,"52,277 SAR",181412,16360.0mpl,2WD,STANDARD,Jeddah,1,3,White Color,individual,0
Shevy,crossover,4,2003,"106,402 SAR",2007,"53,674 SAR",35456,6.64,4WD,standard,Dhahran,4,3,White Color,company,0
Huendae,suv,4,1995,"67,569 SAR",1999,"37,673 SAR",84087,13.19,2WD,standard,Dammam,4,3,Color Blue,individual,0
Shevy,suv,4,2003,"186,204 SAR",2010,"75,622 SAR",67863,6.6,4WD,premium,Dhahran,7,4,Red Color,individual,0
Shevy,crossover,4,1999,"81,916 SAR",2003,"41,322 SAR",24212,6.29,2WD,standard,Jeddah,4,2,Gray,individual,0
Huendae,sedan,4,1999,"58,511 SAR",2004,"31,627 SAR",89723,20050.0mpl,4WD,standard,Madinah,11,1,Gray Color,individual,0
Toyoda,suv,6,2000,"107,427 SAR",2002,"85,224 SAR",47208,10.66,4WD,STANDARD,Makkah,12,2,Gray Color,company,1
Huendae,sedan,4,2008,"81,581 SAR",2011,"53,171 SAR",132480,23.13,2WD,premium,Madinah,4,-3,Color Black,individual,0
Fourd,suv,4,2004,"189,928 SAR",2008,"100,599 SAR",47804,8.61,4WD,PREMIUM,Jeddah,5,2,Silver,individual,1
Huendae,sedan,4,2007,"57,129 SAR",2010,"45,726 SAR",64351,26.75,2WD,standard,Makkah,3,-2,Color Black,individual,1
Masda,sedan,4,2007,,2008,"69,837 SAR",6233,18050.0mpl,2WD,premium,Dammam,5,3,Brown,company,1
Toyoda,sedan,4,1994,"52,995 SAR",1999,"31,374 SAR",49254,20.42,2WD,standard,Madinah,5,1,Black,individual,0
Honta,sedan,4,1993,"43,297 SAR",1996,"28,148 SAR",138090,22710.0mpl,2WD,standard,Riyadh,13,4,Silver,company,1
JournalMotors,suv,4,1997,"137,787 SAR",1997,"94,246 SAR",837,5000.0mpl,2WD,premium,Riyadh,0,2,Black,individual,0
JournalMotors,suv,8,2006,"117,620 SAR",2010,"62,300 SAR",29512,5.54,2WD,standard,Madinah,7,-3,Silver,company,1
JournalMotors,sedan,4,2006,,2012,"40,226 SAR",137460,6.66,4WD,STANDARD,Makkah,9,2,Black,individual,0
Masda,suv,6,2007,"102,833 SAR",2011,"57,334 SAR",74456,8.65,4WD,standard,Riyadh,9,1,Red,individual,0
Huendae,crossover,6,2006,"112,915 SAR",2010,"69,251 SAR",35623,15.35,4WD,premium,Jeddah,7,2,Red Color,individual,0
JournalMotors,suv,6,1998,"100,387 SAR",2003,"46,863 SAR",98738,2.36,2WD,standard,Madinah,8,2,Black,individual,1
Toyoda,suv,4,2003,"159,604 SAR",2006,"103,574 SAR",138278,10.48,4WD,premium,Jeddah,7,3,White,individual,0
Honta,sedan,4,2001,,2004,"33,063 SAR",125084,19590.0mpl,2WD,STANDARD,Makkah,5,3,Black,individual,0
Fourd,suv,4,2006,"141,144 SAR",2011,"69,725 SAR",89522,5.54,4WD,STANDARD,Riyadh,3,1,Red,individual,0
Shevy,crossover,4,2002,"86,930 SAR",2009,"39,227 SAR",293711,7.77,2WD,STANDARD,Makkah,3,3,Black,company,0
Fourd,suv,4,2007,"119,972 SAR",2011,"70,606 SAR",90627,6.76,2WD,standard,Dhahran,2,-2,Gray,individual,1
JournalMotors,sedan,4,1997,"65,612 SAR",2001,"33,097 SAR",88062,6.71,2WD,standard,Dammam,7,1,Black,individual,0
Masda,sedan,8,2004,,2011,"26,849 SAR",297174,11.02,2WD,STANDARD,Dhahran,3,3,Blue,individual,0
Fourd,suv,4,2009,"124,819 SAR",2014,"58,269 SAR",55463,5480.0mpl,2WD,STANDARD,Riyadh,5,2,Brown,individual,1
Fourd,sedan,8,2002,,2005,"60,091 SAR",25933,2990.0mpl,2WD,premium,Madinah,6,1,Black,company,1
Fourd,sedan,8,2001,,2008,"30,361 SAR",153580,6.31,2WD,standard,Riyadh,5,2,Blue,individual,0
Huendae,crossover,4,2004,,2009,"33,332 SAR",89422,13.38,2WD,STANDARD,Jeddah,4,-2,White Color,individual,1
Huendae,suv,4,2006,,2008,"63,752 SAR",24609,16.01,2WD,standard,Jeddah,11,2,Black,company,0
Nesshan,sedan,4,1999,"58,511 SAR",2007,"18,246 SAR",77287,26930.0mpl,4WD,standard,Dammam,14,2,Red,individual,0
Mercetes,crossover,6,1999,"81,916 SAR",2002,"46,225 SAR",39313,4960.0mpl,2WD,standard,Dhahran,7,-2,Color Blue,individual,0
Honta,suv,4,2005,"82,367 SAR",2011,"42,810 SAR",120931,18540.0mpl,2WD,standard,Jeddah,5,3,Silver,individual,0
Shevy,sedan,4,2000,"69,628 SAR",2007,"29,765 SAR",114223,6280.0mpl,2WD,standard,Jeddah,8,-2,White Color,individual,0
