Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Toyoda,sedan,4,1994,"52,995 SAR",1997,"39,721 SAR",121034,18.74,2WD,standard,Jeddah,4,1,Gray,individual,1
Masda,sedan,6,2005,"54,911 SAR",2008,"36,060 SAR",105713,8.27,2WD,standard,Madinah,3,4,Gray,company,1
Huendae,suv,4,2001,"76,094 SAR",2005,"46,668 SAR",40259,15.5,2WD,standard,Jeddah,10,3,Black,individual,0
Huendae,sedan,4,2000,"49,734 SAR",2005,"25,539 SAR",213669,16.28,2WD,standard,Makkah,5,3,White,individual,0
Shevy,crossover,4,1999,"81,916 SAR",2006,"33,268 SAR",277505,5.73,2WD,standard,Madinah,5,2,Gray,individual,0
JournalMotors,sedan,6,2006,"78,413 SAR",2010,"37,577 SAR",37659,8.08,2WD,standard,Riyadh,5,4,White,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2007,"42,972 SAR",71144,14.71,2WD,standard,Riyadh,3,2,Gray,individual,0
Fourd,suv,8,2008,"122,372 SAR",2009,"79,517 SAR",46923,3.9,2WD,standard,Dhahran,6,3,Silver,individual,0
Shevy,suv,4,2004,"135,663 SAR",2007,"76,554 SAR",59919,5.18,4WD,standard,Madinah,4,1,White,individual,0
Nesshan,suv,4,1992,"63,672 SAR",1997,"31,288 SAR",54998,9.27,2WD,standard,Dammam,5,1,Blue,individual,0
Nesshan,suv,4,2008,"87,408 SAR",2013,"47,724 SAR",57865,10.52,2WD,standard,Dhahran,3,2,Red,company,0
Geep,sedan,8,2003,"73,890 SAR",2008,"32,769 SAR",174976,4.9,2WD,standard,Riyadh,6,2,Blue,company,1
Nesshan,suv,4,2002,"77,616 SAR",2009,"44,823 SAR",149230,16.74,2WD,standard,Makkah,0,2,Red,individual,0
Fourd,suv,4,1994,"111,291 SAR",1997,"62,801 SAR",26551,4.65,4WD,standard,Dhahran,10,1,Black,individual,0
Honta,sedan,4,2000,"49,734 SAR",2003,"34,121 SAR",28200,23.0,2WD,standard,Dhahran,7,2,White,company,0
Masda,crossover,8,2000,"71,618 SAR",2008,"20,303 SAR",105622,5.41,4WD,standard,Riyadh,5,1,Blue,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2012,"18,952 SAR",88927,7.63,2WD,standard,Dammam,8,1,Gray,individual,0
Fourd,suv,8,2006,"117,620 SAR",2010,"59,333 SAR",77432,2.9,2WD,standard,Riyadh,10,3,Brown,individual,0
Mercetes,suv,4,2004,"135,663 SAR",2012,"38,567 SAR",399787,3.42,4WD,standard,Riyadh,2,1,Red,individual,1
Fourd,crossover,4,1995,"75,678 SAR",1998,"44,840 SAR",58743,8.11,2WD,standard,Dammam,6,2,White,individual,1
Shevy,crossover,4,2000,"140,371 SAR",2004,"70,810 SAR",84811,4.03,4WD,premium,Dammam,5,3,Black,company,0
Geep,suv,4,1997,"98,419 SAR",1999,"68,253 SAR",36101,4.65,2WD,standard,Madinah,2,3,Black,individual,0
BeEmW,suv,4,2000,"175,464 SAR",2004,"79,661 SAR",209731,6.53,4WD,premium,Riyadh,5,1,Silver,individual,0
Nesshan,suv,6,2000,"74,602 SAR",2004,"41,594 SAR",72125,14.02,2WD,standard,Dammam,5,2,Silver,individual,0
Fourd,suv,4,2005,"115,313 SAR",2008,"61,817 SAR",119095,4.65,2WD,standard,Makkah,5,2,Blue,company,0
Shevy,crossover,6,1994,"74,194 SAR",1999,"36,651 SAR",47623,8.53,2WD,standard,Dhahran,3,1,Blue,individual,0
Honta,suv,8,2005,"98,840 SAR",2010,"48,569 SAR",46670,9.75,4WD,standard,Dammam,11,3,Silver,individual,0
Wolksvagon,sedan,4,2004,"64,601 SAR",2006,"59,655 SAR",36592,15.41,2WD,standard,Madinah,3,2,Gray,individual,0
Nesshan,sedan,4,2003,"52,779 SAR",2009,"27,431 SAR",107863,28.55,2WD,standard,Jeddah,7,2,Black,individual,0
Toyoda,suv,4,1994,"95,392 SAR",1999,"53,906 SAR",121275,10.12,4WD,standard,Riyadh,10,1,Black,individual,1
Mercetes,crossover,4,1998,"96,372 SAR",2002,"51,045 SAR",33438,6.65,4WD,standard,Dammam,5,1,Red,individual,1
Toyoda,sedan,4,2004,"64,601 SAR",2008,"39,448 SAR",84248,14.85,2WD,standard,Makkah,7,2,Red,individual,0
Fourd,suv,4,1996,"135,085 SAR",2001,"57,055 SAR",225552,8.35,2WD,premium,Jeddah,6,1,Red,individual,0
Mercetes,sedan,6,1999,"68,263 SAR",2008,"18,384 SAR",121165,6.86,2WD,standard,Jeddah,8,3,Gray,individual,1
Toyoda,crossover,4,2004,"77,522 SAR",2009,"48,676 SAR",39246,13.22,2WD,standard,Dammam,2,3,Black,individual,1
Toyoda,suv,8,1994,"79,493 SAR",1998,"53,936 SAR",63714,8.35,2WD,standard,Riyadh,2,3,Blue,individual,0
JournalMotors,sedan,4,2004,"90,442 SAR",2007,"53,588 SAR",29544,7.68,4WD,standard,Madinah,12,2,White,individual,1
JournalMotors,crossover,4,1999,"81,916 SAR",2000,"56,030 SAR",23937,5.36,2WD,standard,Makkah,6,2,Red,individual,0
Toyoda,suv,4,1999,"87,767 SAR",2005,"45,419 SAR",58783,11.38,2WD,standard,Madinah,5,2,Red,individual,0
Fourd,sedan,6,2006,"78,413 SAR",2010,"41,533 SAR",40121,4.77,2WD,standard,Dhahran,6,2,Black,company,1
Nesshan,suv,8,2001,"76,094 SAR",2005,"42,426 SAR",41553,6.24,2WD,standard,Dhahran,9,3,Blue,individual,0
JournalMotors,sedan,4,1997,"65,612 SAR",2000,"37,024 SAR",29416,10.49,2WD,standard,Jeddah,9,2,White,individual,0
Masda,sedan,4,2008,"81,581 SAR",2013,"38,084 SAR",97082,9.49,2WD,premium,Dammam,5,4,Gray,individual,0
Masda,crossover,4,2006,"67,211 SAR",2013,"30,169 SAR",276588,12.51,2WD,standard,Dhahran,5,2,Black,company,0
Nesshan,sedan,8,2000,"69,628 SAR",2008,"20,726 SAR",175472,10.68,2WD,premium,Dhahran,7,2,White,company,1
Fourd,sedan,8,1999,"68,263 SAR",2005,"30,641 SAR",63328,5.74,2WD,standard,Makkah,7,2,White,individual,1
Nesshan,sedan,8,2002,"51,744 SAR",2010,"17,032 SAR",319643,15.31,2WD,standard,Makkah,3,1,White,company,0
Fourd,suv,6,1992,"89,141 SAR",1994,"64,910 SAR",23991,5.35,2WD,standard,Riyadh,2,2,Black,individual,1
Masda,suv,4,2004,"96,902 SAR",2007,"67,153 SAR",67896,12.39,4WD,standard,Riyadh,2,2,Black,company,0
JournalMotors,suv,4,2008,"122,372 SAR",2009,"79,517 SAR",43051,5.74,2WD,standard,Dhahran,9,2,Silver,individual,0
Masda,crossover,4,1992,"50,937 SAR",1995,"34,946 SAR",66254,20.48,2WD,standard,Dhahran,9,1,Silver,company,0
Huendae,suv,4,2001,"91,313 SAR",2006,"49,358 SAR",87362,15.64,4WD,standard,Jeddah,10,2,Silver,individual,0
Honta,suv,4,1999,"73,139 SAR",2005,"34,558 SAR",121136,14.61,2WD,standard,Riyadh,5,3,Gray,individual,0
Shevy,suv,4,2007,"167,961 SAR",2009,"110,074 SAR",39819,5.26,2WD,premium,Makkah,4,2,Black,individual,1
Toyoda,suv,4,1994,"95,392 SAR",2000,"51,833 SAR",133816,11.25,4WD,standard,Dammam,4,3,Blue,individual,1
Fourd,suv,4,2006,"117,620 SAR",2010,"59,333 SAR",36067,4.92,2WD,standard,Dammam,5,1,Gray,individual,0
Nesshan,sedan,4,1995,"45,046 SAR",2000,"27,054 SAR",87194,17.35,2WD,standard,Riyadh,2,2,Black,individual,0
Fourd,suv,4,2004,"113,052 SAR",2006,"70,561 SAR",11788,6.13,2WD,standard,Jeddah,8,1,Red,individual,0
JournalMotors,sedan,4,1994,"74,194 SAR",1997,"46,519 SAR",61250,8.47,4WD,standard,Jeddah,3,3,Silver,individual,0
Toyoda,sedan,4,2005,"65,893 SAR",2010,"39,404 SAR",53643,10.77,2WD,standard,Riyadh,3,3,Black,individual,0
Toyoda,suv,4,2007,"102,833 SAR",2013,"56,172 SAR",264862,13.66,2WD,standard,Jeddah,3,3,Silver,company,0
Nesshan,crossover,6,1999,"81,916 SAR",2005,"40,855 SAR",252885,12.0,2WD,premium,Riyadh,3,1,Brown,company,0
Shevy,suv,4,1993,"90,924 SAR",2001,"25,848 SAR",325022,3.25,2WD,standard,Dammam,3,3,Silver,individual,1
Geep,suv,4,2004,"113,052 SAR",2008,"54,177 SAR",164973,3.49,2WD,standard,Makkah,4,3,White,individual,0
JournalMotors,suv,4,1996,"96,489 SAR",2000,"46,240 SAR",131432,5.54,2WD,standard,Dhahran,8,2,Silver,individual,0
Geep,suv,6,1996,"96,489 SAR",1999,"57,171 SAR",71192,4.72,2WD,standard,Dammam,5,3,White,individual,1
Masda,suv,4,1999,"73,139 SAR",2004,"41,930 SAR",88157,10.49,2WD,standard,Riyadh,3,2,Silver,individual,1
Huendae,suv,8,2007,"85,694 SAR",2014,"44,989 SAR",136929,5.05,2WD,standard,Dhahran,2,1,Silver,individual,0
Masda,suv,4,2004,"96,902 SAR",2008,"63,032 SAR",39434,10.18,4WD,standard,Riyadh,2,2,Silver,company,1
Masda,suv,4,2006,"84,014 SAR",2008,"57,957 SAR",36270,11.47,2WD,standard,Dammam,6,2,White,individual,0
Nesshan,suv,4,2006,"100,817 SAR",2012,"55,575 SAR",124304,11.19,4WD,standard,Dammam,3,3,Black,individual,1
Honta,sedan,4,2008,"58,272 SAR",2012,"35,738 SAR",82916,17.25,2WD,standard,Makkah,5,2,Red,individual,0
Shevy,crossover,6,1991,"69,914 SAR",1993,"43,527 SAR",83761,5.98,2WD,standard,Madinah,5,3,Black,individual,1
Toyoda,sedan,4,2003,"63,334 SAR",2010,"36,052 SAR",120742,16.72,2WD,standard,Dhahran,5,2,Blue,individual,0
BeEmW,suv,6,2003,"110,836 SAR",2011,"28,429 SAR",166592,5.9,2WD,standard,Dhahran,14,2,Silver,individual,0
Wolksvagon,suv,4,1996,"99,246 SAR",2005,"27,734 SAR",478569,9.78,4WD,standard,Riyadh,11,2,White,individual,0
Fourd,sedan,4,2004,"75,368 SAR",2008,"34,312 SAR",191330,8.0,2WD,standard,Jeddah,6,4,Black,individual,0
BeEmW,sedan,4,2004,"105,516 SAR",2009,"46,912 SAR",97646,13.41,2WD,premium,Dammam,7,1,Blue,individual,0
Fourd,suv,6,2006,"117,620 SAR",2013,"55,869 SAR",75623,3.59,2WD,standard,Jeddah,1,2,Black,company,0
Masda,suv,6,2005,"82,367 SAR",2014,"24,518 SAR",105406,8.12,2WD,standard,Jeddah,5,3,Gray,individual,1
Shevy,sedan,4,2007,"79,981 SAR",2011,"40,346 SAR",31197,8.19,2WD,standard,Dammam,8,2,Blue,individual,0
Geep,suv,6,1995,"132,436 SAR",2002,"59,447 SAR",115379,4.67,2WD,premium,Madinah,11,2,White,company,1
Masda,sedan,8,1993,"51,956 SAR",1997,"27,450 SAR",134162,6.37,4WD,standard,Jeddah,5,4,White,individual,1
Huendae,crossover,4,1991,"49,939 SAR",1997,"24,658 SAR",281871,18.06,2WD,standard,Makkah,11,2,Black,individual,0
Geep,sedan,4,1997,"91,858 SAR",2001,"44,020 SAR",138906,11.38,2WD,premium,Riyadh,4,2,White,individual,0
JournalMotors,suv,4,2008,"122,372 SAR",2014,"52,314 SAR",64771,3.97,2WD,standard,Makkah,10,3,Gray,company,0
Shevy,sedan,4,1997,"65,612 SAR",2000,"43,195 SAR",20496,7.62,2WD,standard,Dammam,3,1,Blue,individual,1
Toyoda,sedan,4,1998,"57,364 SAR",2000,"52,972 SAR",37727,16.1,2WD,standard,Makkah,2,3,Black,company,0
Fourd,crossover,6,2001,"119,316 SAR",2003,"78,608 SAR",68566,3.27,2WD,premium,Dammam,3,3,Silver,individual,0
Wolksvagon,crossover,4,2001,"87,660 SAR",2004,"59,880 SAR",28532,13.71,4WD,standard,Dhahran,6,3,Black,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2009,"33,508 SAR",94541,8.96,2WD,standard,Dhahran,8,3,Black,company,0
Huendae,crossover,4,2001,"60,875 SAR",2008,"31,639 SAR",148212,16.87,2WD,standard,Riyadh,5,2,Gray,individual,0
Mercetes,sedan,4,1996,"77,191 SAR",1997,"52,798 SAR",16994,8.36,4WD,standard,Riyadh,6,2,Blue,individual,0
Toyoda,suv,6,2007,"102,833 SAR",2012,"55,344 SAR",38858,6.99,2WD,standard,Dammam,5,2,White,individual,0
Huendae,suv,8,1999,"87,767 SAR",2000,"66,351 SAR",12983,11.72,4WD,standard,Dhahran,6,3,Silver,individual,0
Masda,suv,4,2003,"79,168 SAR",2005,"57,648 SAR",66339,7.89,2WD,standard,Madinah,2,2,Brown,company,0
Nesshan,sedan,4,1995,"54,055 SAR",1998,"33,376 SAR",152036,17.02,4WD,standard,Riyadh,9,3,Red,individual,0
Toyoda,suv,8,1995,"113,517 SAR",2000,"67,883 SAR",28768,7.29,2WD,premium,Makkah,0,2,Red,individual,0
Shevy,crossover,4,1993,"72,739 SAR",1995,"43,130 SAR",78916,4.13,2WD,standard,Jeddah,8,3,Silver,individual,0
Fourd,suv,4,1999,"102,395 SAR",2000,"70,038 SAR",11228,4.53,2WD,standard,Jeddah,5,2,Silver,company,0
Shevy,suv,6,1993,"90,924 SAR",2000,"40,813 SAR",74197,6.02,2WD,standard,Riyadh,8,2,Black,individual,1
BeEmW,crossover,4,1999,"81,916 SAR",2004,"36,419 SAR",102613,8.35,2WD,standard,Jeddah,4,1,Silver,individual,0
Toyoda,suv,8,1996,"99,246 SAR",2000,"67,338 SAR",36806,7.02,4WD,standard,Jeddah,3,2,Red,individual,0
Toyoda,crossover,6,2003,"76,001 SAR",2003,"56,635 SAR",1046,7.02,2WD,standard,Jeddah,6,1,Blue,individual,0
JournalMotors,crossover,8,2003,"88,668 SAR",2009,"37,905 SAR",128004,4.19,2WD,standard,Dammam,4,2,Silver,individual,0
Fourd,crossover,4,2002,"146,043 SAR",2007,"64,930 SAR",114581,11.02,4WD,premium,Makkah,4,2,Black,individual,0
Huendae,suv,4,2007,"102,833 SAR",2014,"46,159 SAR",276195,13.98,4WD,standard,Riyadh,9,1,White,company,0
JournalMotors,crossover,4,2004,"151,943 SAR",2007,"85,741 SAR",30225,6.44,4WD,premium,Riyadh,5,1,White,individual,0
Mercetes,crossover,4,2001,"85,225 SAR",2007,"38,255 SAR",140435,8.73,2WD,standard,Dhahran,5,3,Gray,individual,1
BeEmW,suv,4,2005,"115,313 SAR",2008,"65,071 SAR",22760,2.84,2WD,standard,Riyadh,10,1,Gray,individual,0
Honta,suv,4,1999,"73,139 SAR",2008,"20,683 SAR",444691,13.98,2WD,standard,Makkah,9,2,Blue,individual,1
Honta,suv,4,1992,"76,406 SAR",1994,"61,493 SAR",46817,10.36,4WD,standard,Dammam,1,3,Silver,individual,1
JournalMotors,suv,8,2001,"106,532 SAR",2008,"45,542 SAR",84616,4.61,2WD,standard,Dammam,7,1,White,individual,0
Masda,suv,8,2006,"100,817 SAR",2009,"62,879 SAR",22638,5.07,4WD,standard,Riyadh,4,3,Silver,individual,0
Wolksvagon,sedan,6,2007,"82,266 SAR",2012,"44,275 SAR",119889,10.75,4WD,standard,Dammam,4,2,Black,company,0
Huendae,suv,8,2002,"77,616 SAR",2008,"34,839 SAR",225087,9.3,2WD,standard,Riyadh,10,2,Gray,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2009,"38,245 SAR",65763,24.09,2WD,standard,Riyadh,4,1,Gray,individual,0
JournalMotors,sedan,8,2002,"86,930 SAR",2007,"38,649 SAR",110207,5.91,4WD,standard,Makkah,10,1,Silver,company,0
Honta,suv,4,2006,"117,620 SAR",2010,"62,300 SAR",145973,14.34,2WD,premium,Riyadh,7,2,Silver,individual,0
Wolksvagon,suv,4,2006,"100,817 SAR",2014,"32,868 SAR",152914,5.57,2WD,standard,Dammam,8,1,Red,company,1
Honta,suv,6,2002,"77,616 SAR",2006,"43,166 SAR",194190,7.7,2WD,standard,Makkah,7,3,Blue,individual,1
Shevy,suv,4,1993,"90,924 SAR",1999,"45,348 SAR",122666,2.17,2WD,standard,Dhahran,0,2,Black,company,1
Fourd,sedan,6,2003,"88,668 SAR",2008,"41,392 SAR",77294,5.45,4WD,standard,Madinah,7,2,White,company,1
Toyoda,sedan,4,2004,"77,522 SAR",2009,"48,189 SAR",64863,18.61,4WD,standard,Madinah,13,1,Blue,individual,1
Masda,sedan,6,2001,"50,729 SAR",2002,"40,268 SAR",8307,10.01,2WD,standard,Madinah,5,2,Gray,individual,1
Huendae,suv,8,1997,"70,299 SAR",2003,"34,877 SAR",118923,8.59,2WD,standard,Riyadh,11,2,Silver,individual,1
JournalMotors,suv,6,2002,"130,395 SAR",2010,"33,446 SAR",185505,4.29,4WD,standard,Jeddah,10,2,Black,individual,0
Fourd,sedan,4,2002,"72,441 SAR",2006,"38,573 SAR",133338,7.11,2WD,standard,Riyadh,2,2,White,individual,0
Fourd,suv,4,1996,"96,489 SAR",2001,"42,899 SAR",79272,3.44,2WD,standard,Riyadh,12,2,Blue,individual,0
Honta,crossover,4,1999,"58,511 SAR",2003,"35,795 SAR",142991,16.28,2WD,standard,Madinah,4,2,Gray,company,1
JournalMotors,crossover,4,2002,"86,930 SAR",2004,"63,300 SAR",42391,9.28,2WD,standard,Dhahran,3,1,Gray,company,1
BeEmW,crossover,4,2003,"106,402 SAR",2007,"50,990 SAR",146381,8.88,4WD,standard,Dhahran,5,1,Silver,individual,0
Fourd,suv,4,2001,"106,532 SAR",2005,"59,561 SAR",184341,5.6,2WD,standard,Makkah,3,2,Silver,individual,1
Fourd,crossover,4,2002,"86,930 SAR",2004,"51,415 SAR",97634,7.87,2WD,standard,Riyadh,5,4,Gray,company,1
Huendae,sedan,8,2001,"85,225 SAR",2006,"45,952 SAR",213749,15.61,4WD,premium,Jeddah,6,2,Black,company,1
Fourd,sedan,8,2007,"111,974 SAR",2014,"47,868 SAR",36388,4.16,2WD,premium,Madinah,10,2,White,individual,0
JournalMotors,sedan,6,2007,"95,978 SAR",2016,"24,618 SAR",179450,4.98,4WD,standard,Dammam,8,1,White,individual,0
Shevy,sedan,4,2003,"88,668 SAR",2008,"37,450 SAR",217176,5.54,4WD,standard,Dhahran,4,2,Silver,individual,0
JournalMotors,sedan,4,1996,"77,191 SAR",2004,"19,799 SAR",177622,5.23,4WD,standard,Jeddah,8,2,Red,company,0
Masda,sedan,6,1999,"48,759 SAR",2002,"28,890 SAR",140045,7.7,2WD,standard,Makkah,14,2,White,individual,0
Huendae,sedan,6,2000,"59,681 SAR",2004,"33,275 SAR",48129,14.15,4WD,standard,Jeddah,4,1,Blue,individual,0
Mercetes,crossover,4,1996,"108,068 SAR",1999,"64,031 SAR",62836,3.05,2WD,premium,Riyadh,5,2,Gray,individual,1
JournalMotors,sedan,4,1995,"63,065 SAR",2003,"16,984 SAR",61647,9.35,2WD,standard,Madinah,5,3,Gray,company,1
Toyoda,sedan,6,1999,"70,214 SAR",2002,"47,963 SAR",71267,13.08,4WD,standard,Riyadh,5,3,Black,company,0
Honta,sedan,6,2005,"76,875 SAR",2010,"43,631 SAR",44920,16.63,2WD,premium,Dammam,4,2,Black,individual,1
Nesshan,sedan,4,1996,"77,191 SAR",1999,"50,818 SAR",124587,11.71,4WD,premium,Makkah,0,3,Silver,individual,0
Shevy,suv,4,1998,"100,387 SAR",2003,"44,632 SAR",45582,4.33,2WD,standard,Makkah,5,2,Red,individual,0
Shevy,suv,4,2004,"113,052 SAR",2011,"48,329 SAR",134122,4.84,2WD,standard,Dammam,10,3,Black,company,0
Wolksvagon,sedan,4,2004,"64,601 SAR",2009,"38,631 SAR",116172,11.33,2WD,standard,Makkah,3,1,White,individual,0
Fourd,crossover,6,2006,"94,096 SAR",2014,"25,342 SAR",65378,7.45,2WD,standard,Dammam,8,2,Gray,company,1
Shevy,sedan,8,2005,"92,251 SAR",2007,"54,699 SAR",40456,4.53,4WD,standard,Madinah,10,4,Red,individual,0
Wolksvagon,suv,4,2005,"98,840 SAR",2008,"71,268 SAR",97711,11.55,2WD,standard,Dammam,3,3,White,individual,0
Nesshan,crossover,4,2006,"67,211 SAR",2010,"41,117 SAR",163702,19.71,2WD,standard,Madinah,4,1,Black,individual,1
JournalMotors,sedan,4,1992,"83,198 SAR",2000,"23,711 SAR",83570,10.62,2WD,premium,Dammam,0,2,Silver,individual,0
Honta,suv,6,1997,"84,359 SAR",2002,"39,381 SAR",217568,8.48,4WD,standard,Dhahran,5,3,Red,individual,0
JournalMotors,crossover,4,1996,"77,191 SAR",2001,"32,603 SAR",218229,7.95,2WD,standard,Jeddah,5,3,White,individual,0
Shevy,suv,4,2005,"193,727 SAR",2009,"102,611 SAR",54092,4.51,4WD,premium,Riyadh,7,3,Gray,company,1
JournalMotors,crossover,4,2000,"140,371 SAR",2003,"79,211 SAR",57506,10.85,4WD,premium,Dhahran,4,1,Black,company,0
Fourd,suv,4,1993,"90,924 SAR",1998,"42,446 SAR",59949,6.36,2WD,standard,Dammam,5,2,Silver,company,1
Shevy,sedan,6,2002,"72,441 SAR",2006,"36,542 SAR",75415,8.56,2WD,standard,Dammam,8,2,Red,company,0
Toyoda,suv,6,1999,"87,767 SAR",2006,"43,148 SAR",40334,5.82,2WD,standard,Riyadh,8,4,Black,company,0
JournalMotors,sedan,4,1999,"68,263 SAR",2005,"29,182 SAR",64807,4.46,2WD,standard,Riyadh,8,2,Black,individual,0
Honta,sedan,4,2006,"56,009 SAR",2012,"29,037 SAR",273026,26.21,2WD,standard,Jeddah,4,3,Blue,individual,1
Toyoda,suv,4,2003,"95,002 SAR",2006,"72,106 SAR",50982,10.05,2WD,standard,Dhahran,3,1,White,individual,0
Shevy,suv,4,2007,"119,972 SAR",2013,"51,288 SAR",114601,5.52,2WD,standard,Dhahran,9,1,White,individual,0
Toyoda,suv,4,2001,"91,313 SAR",2006,"49,144 SAR",96351,9.43,2WD,standard,Riyadh,9,3,Gray,individual,0
Shevy,suv,4,2003,"155,170 SAR",2006,"78,806 SAR",152536,6.97,2WD,premium,Madinah,8,1,Red,company,0
Geep,suv,4,2000,"104,443 SAR",2005,"51,594 SAR",37414,8.47,2WD,standard,Dammam,3,2,Black,company,0
Shevy,crossover,4,1993,"72,739 SAR",2001,"17,724 SAR",310444,8.98,2WD,standard,Jeddah,7,2,Black,individual,0
Fourd,crossover,4,1995,"75,678 SAR",2003,"19,411 SAR",172366,6.17,2WD,standard,Makkah,8,2,White,individual,0
Toyoda,sedan,6,2004,"64,601 SAR",2005,"62,404 SAR",11545,14.62,2WD,standard,Madinah,3,2,Black,company,1
Toyoda,crossover,4,2002,"74,511 SAR",2008,"44,771 SAR",220513,15.31,2WD,standard,Madinah,0,2,White,individual,0
Huendae,suv,4,2008,"87,408 SAR",2010,"57,283 SAR",82446,8.36,2WD,standard,Jeddah,11,3,Silver,individual,0
Fourd,crossover,6,2004,"90,442 SAR",2006,"56,308 SAR",85088,6.42,2WD,standard,Jeddah,4,2,White,company,1
Toyoda,crossover,4,2005,"79,072 SAR",2010,"46,812 SAR",57272,18.39,2WD,standard,Jeddah,7,1,Gray,company,0
Shevy,suv,6,2002,"108,662 SAR",2006,"54,814 SAR",46255,6.83,2WD,standard,Madinah,5,1,Red,individual,0
JournalMotors,crossover,4,1999,"114,682 SAR",2001,"64,420 SAR",105763,6.59,2WD,premium,Madinah,6,2,Brown,individual,0
Huendae,suv,4,2004,"80,752 SAR",2012,"25,436 SAR",156638,8.75,2WD,standard,Madinah,2,1,Black,individual,0
Nesshan,suv,8,1999,"73,139 SAR",2004,"39,933 SAR",57784,5.87,2WD,standard,Dhahran,2,2,Gray,individual,0
Honta,crossover,4,2003,"63,334 SAR",2011,"19,950 SAR",161745,14.45,2WD,standard,Dammam,1,3,White,individual,0
Geep,suv,8,1992,"89,141 SAR",1993,"60,972 SAR",17844,4.21,2WD,standard,Makkah,5,1,Red,company,0
JournalMotors,crossover,6,1998,"96,372 SAR",2001,"60,425 SAR",65240,3.48,4WD,standard,Dhahran,3,2,White,individual,0
Honta,crossover,6,2005,"79,072 SAR",2009,"50,920 SAR",31893,15.92,4WD,standard,Madinah,4,1,Gray,individual,1
JournalMotors,suv,4,1996,"162,102 SAR",1997,"129,357 SAR",18985,5.96,4WD,premium,Makkah,2,1,Silver,individual,1
Shevy,sedan,6,2001,"71,021 SAR",2007,"30,361 SAR",52687,3.22,2WD,standard,Riyadh,8,3,White,individual,0
Masda,suv,4,2009,"106,988 SAR",2010,"89,869 SAR",20738,11.23,4WD,standard,Dhahran,3,3,White,individual,0
Fourd,suv,4,2001,"149,145 SAR",2003,"87,968 SAR",102423,4.59,2WD,premium,Jeddah,10,1,Silver,individual,1
Fourd,crossover,4,1999,"81,916 SAR",2004,"34,598 SAR",247345,5.61,2WD,standard,Makkah,6,2,Black,individual,0
JournalMotors,crossover,6,2006,"112,915 SAR",2009,"70,797 SAR",32647,4.08,4WD,standard,Riyadh,3,1,Black,individual,0
Fourd,crossover,4,2009,"119,826 SAR",2013,"63,468 SAR",79346,8.89,4WD,standard,Riyadh,13,2,Red,individual,1
JournalMotors,suv,6,2005,"138,376 SAR",2008,"74,181 SAR",98761,5.51,4WD,standard,Dammam,10,1,Silver,individual,0
Nesshan,suv,6,2007,"85,694 SAR",2008,"64,784 SAR",11031,11.76,2WD,standard,Madinah,10,3,White,individual,0
Toyoda,suv,6,2003,"95,002 SAR",2007,"61,235 SAR",185379,10.72,2WD,standard,Makkah,3,1,Silver,individual,0
Toyoda,sedan,8,2003,"63,334 SAR",2008,"35,980 SAR",215535,10.24,2WD,standard,Dammam,3,2,Black,company,0
Nesshan,crossover,6,2004,"77,522 SAR",2007,"53,052 SAR",108214,18.4,4WD,standard,Madinah,5,1,Red,individual,1
JournalMotors,sedan,4,2001,"99,430 SAR",2005,"50,157 SAR",28377,4.98,2WD,premium,Riyadh,6,3,Blue,individual,0
Honta,sedan,4,1994,"44,163 SAR",1998,"27,085 SAR",68810,19.68,2WD,standard,Makkah,4,2,Red,individual,0
Shevy,sedan,4,1997,"78,735 SAR",2002,"35,005 SAR",104503,5.52,4WD,standard,Riyadh,6,3,Black,individual,0
Fourd,sedan,6,1997,"91,858 SAR",1998,"62,830 SAR",10058,7.56,2WD,premium,Riyadh,6,2,White,individual,0
Huendae,suv,6,2002,"93,139 SAR",2008,"44,008 SAR",69640,5.69,4WD,standard,Riyadh,5,2,Brown,individual,0
Huendae,sedan,8,2004,"53,834 SAR",2007,"31,897 SAR",117979,12.03,2WD,standard,Riyadh,6,1,Black,individual,0
BeEmW,sedan,8,2002,"72,441 SAR",2006,"38,370 SAR",89045,3.95,2WD,standard,Dammam,6,1,White,company,1
Toyoda,sedan,4,1996,"77,191 SAR",2000,"57,611 SAR",38673,18.54,2WD,premium,Riyadh,3,2,Gray,individual,0
JournalMotors,suv,6,2002,"108,662 SAR",2009,"46,453 SAR",141110,5.41,2WD,standard,Madinah,6,2,Black,individual,0
Masda,suv,4,1996,"96,489 SAR",2001,"45,043 SAR",246312,8.94,2WD,premium,Riyadh,4,3,White,individual,0
Nesshan,suv,8,2001,"76,094 SAR",2005,"44,547 SAR",31505,8.19,2WD,standard,Riyadh,5,2,Black,company,1
Shevy,suv,4,1992,"89,141 SAR",2000,"25,405 SAR",162520,6.72,2WD,standard,Jeddah,2,2,White,individual,0
Huendae,sedan,4,2001,"50,729 SAR",2006,"27,698 SAR",53860,12.16,2WD,standard,Madinah,3,2,Gray,company,0
Fourd,crossover,4,1993,"72,739 SAR",1998,"32,339 SAR",264612,7.3,2WD,standard,Riyadh,3,3,Brown,individual,0
