Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Honta,sedan,8,2005,"54,911 SAR",2012,"30,269 SAR",154092,11.1,2WD,standard,Dhahran,2,3,Black,individual,1
Huendae,suv,6,1998,"100,387 SAR",2001,"66,089 SAR",128112,13.98,2WD,premium,Makkah,3,2,Black,individual,0
Shevy,sedan,4,2004,"90,442 SAR",2012,"23,140 SAR",143958,7.48,4WD,standard,Dammam,5,4,Brown,individual,1
Huendae,suv,6,2004,"96,902 SAR",2007,"60,437 SAR",69369,9.85,4WD,standard,Jeddah,8,1,Gray,individual,0
JournalMotors,suv,8,1999,"102,395 SAR",2003,"51,524 SAR",159205,2.61,2WD,standard,Madinah,7,3,White,individual,1
Shevy,crossover,8,2005,"154,982 SAR",2011,"69,567 SAR",58432,6.02,4WD,premium,Jeddah,7,1,Black,company,1
JournalMotors,crossover,4,1995,"75,678 SAR",1998,"40,569 SAR",140931,9.88,2WD,standard,Dammam,8,3,Gray,individual,0
Nesshan,suv,4,2004,"113,052 SAR",2011,"58,758 SAR",53306,19.35,2WD,premium,Madinah,7,1,Blue,company,0
Huendae,crossover,6,2009,"71,325 SAR",2016,"37,445 SAR",131028,12.93,2WD,standard,Dhahran,3,2,Blue,individual,0
JournalMotors,sedan,4,2002,"101,418 SAR",2006,"51,160 SAR",25787,4.04,2WD,premium,Jeddah,5,3,Silver,company,0
Huendae,suv,4,2004,"80,752 SAR",2009,"41,467 SAR",229239,15.62,2WD,standard,Dammam,8,2,Blue,individual,0
Honta,suv,4,2006,"84,014 SAR",2009,"49,779 SAR",62815,10.62,2WD,standard,Jeddah,4,4,Gray,individual,0
Masda,suv,6,1996,"82,705 SAR",2001,"40,641 SAR",101891,7.76,4WD,standard,Madinah,4,2,Silver,individual,0
Masda,sedan,4,2004,"75,368 SAR",2008,"48,791 SAR",83569,16.98,2WD,premium,Makkah,0,4,Silver,individual,0
Toyoda,sedan,8,2000,"71,618 SAR",2002,"54,110 SAR",42384,9.43,4WD,standard,Jeddah,7,3,Black,individual,0
BeEmW,suv,4,2004,"113,052 SAR",2011,"48,329 SAR",130858,7.16,2WD,standard,Dhahran,6,2,Black,individual,0
Fourd,crossover,4,2000,"140,371 SAR",2006,"66,509 SAR",216358,8.8,4WD,premium,Riyadh,0,1,Gray,individual,1
Shevy,sedan,4,2000,"116,976 SAR",2007,"47,506 SAR",320608,6.93,4WD,premium,Makkah,7,1,White,individual,0
Masda,suv,8,2004,"135,663 SAR",2005,"102,561 SAR",21246,6.07,4WD,premium,Riyadh,7,3,Black,individual,0
Geep,suv,4,2008,"122,372 SAR",2009,"75,541 SAR",40523,4.72,2WD,standard,Makkah,5,4,Black,individual,0
Fourd,sedan,4,1998,"93,695 SAR",2002,"49,627 SAR",37114,8.91,2WD,premium,Madinah,8,1,Silver,company,1
JournalMotors,sedan,4,2005,"76,875 SAR",2010,"35,887 SAR",96795,10.84,2WD,standard,Madinah,8,1,Black,individual,1
JournalMotors,crossover,4,2001,"85,225 SAR",2006,"37,891 SAR",50899,3.59,2WD,standard,Dhahran,4,3,Gray,company,0
Fourd,suv,4,2007,"119,972 SAR",2013,"51,288 SAR",123544,7.7,2WD,standard,Riyadh,5,2,White,individual,0
Toyoda,sedan,4,2006,"80,653 SAR",2011,"45,577 SAR",56200,12.9,4WD,standard,Dammam,4,3,Black,individual,1
Honta,sedan,4,2007,"95,978 SAR",2008,"93,117 SAR",20646,23.46,4WD,premium,Jeddah,1,2,White,individual,1
Toyoda,suv,4,1996,"99,246 SAR",2001,"50,743 SAR",151386,8.37,4WD,standard,Madinah,4,1,Black,individual,0
Toyoda,crossover,8,1999,"98,299 SAR",2005,"56,521 SAR",47254,8.85,2WD,premium,Riyadh,3,2,Silver,individual,0
Fourd,sedan,8,2005,"76,875 SAR",2010,"32,469 SAR",51935,5.06,2WD,standard,Jeddah,10,4,Gray,individual,0
Fourd,suv,8,1997,"137,787 SAR",2004,"61,849 SAR",123707,1.85,2WD,premium,Dhahran,11,2,Black,individual,1
Toyoda,sedan,4,2003,"88,668 SAR",2004,"77,087 SAR",9822,12.34,2WD,premium,Jeddah,4,2,Silver,individual,1
Toyoda,suv,4,2000,"89,522 SAR",2006,"46,327 SAR",106384,12.06,2WD,standard,Dammam,11,3,White,individual,0
Toyoda,suv,6,2006,"100,817 SAR",2013,"52,172 SAR",153502,8.74,2WD,standard,Dhahran,5,1,Black,individual,0
Honta,crossover,8,2003,"63,334 SAR",2009,"28,429 SAR",215466,13.3,2WD,standard,Dhahran,5,3,Black,individual,0
JournalMotors,suv,4,2001,"106,532 SAR",2002,"72,867 SAR",19411,2.98,2WD,standard,Jeddah,8,3,White,individual,0
Fourd,sedan,6,1999,"95,569 SAR",2005,"43,017 SAR",284393,4.55,2WD,premium,Dammam,3,4,Silver,company,1
JournalMotors,sedan,4,2006,"78,413 SAR",2010,"43,950 SAR",34938,8.33,2WD,standard,Riyadh,2,2,Brown,individual,0
Toyoda,sedan,6,2005,"65,893 SAR",2010,"40,960 SAR",70410,17.13,2WD,standard,Riyadh,5,2,Silver,individual,1
JournalMotors,suv,8,1999,"102,395 SAR",2001,"63,909 SAR",38585,3.13,2WD,standard,Jeddah,8,3,Brown,individual,0
Huendae,sedan,4,2001,"50,729 SAR",2008,"26,366 SAR",141642,25.59,2WD,standard,Jeddah,4,2,Silver,company,0
Toyoda,sedan,8,2004,"77,522 SAR",2007,"55,897 SAR",125698,12.2,4WD,standard,Makkah,2,1,Gray,individual,0
JournalMotors,sedan,4,2008,"81,581 SAR",2012,"45,611 SAR",168335,7.32,2WD,standard,Dammam,1,2,Gray,individual,1
JournalMotors,sedan,4,1996,"64,326 SAR",1997,"46,198 SAR",9982,12.63,2WD,standard,Dhahran,11,2,Silver,individual,1
Fourd,sedan,4,2004,"75,368 SAR",2010,"32,219 SAR",129201,8.28,2WD,standard,Dammam,4,2,Gray,individual,0
Fourd,sedan,4,1999,"68,263 SAR",2004,"33,721 SAR",119185,9.37,2WD,standard,Makkah,3,1,Silver,individual,0
Toyoda,suv,4,1993,"77,935 SAR",1995,"58,736 SAR",88107,9.68,2WD,standard,Dhahran,11,1,Black,company,1
Shevy,suv,6,2005,"138,376 SAR",2010,"58,445 SAR",97030,4.97,4WD,standard,Jeddah,6,4,White,company,0
Wolksvagon,suv,4,2004,"96,902 SAR",2008,"65,748 SAR",89887,9.36,2WD,standard,Madinah,3,2,White,individual,0
Fourd,suv,6,1995,"113,517 SAR",1999,"54,400 SAR",147249,4.46,4WD,standard,Dhahran,4,1,Gray,company,0
Nesshan,suv,4,2000,"89,522 SAR",2000,"60,910 SAR",839,10.49,4WD,standard,Madinah,5,3,Black,individual,0
JournalMotors,sedan,8,1994,"61,828 SAR",2000,"27,899 SAR",294688,5.75,2WD,standard,Dhahran,3,2,Silver,individual,0
JournalMotors,crossover,4,2001,"85,225 SAR",2004,"53,436 SAR",42220,4.06,2WD,standard,Makkah,3,3,Gray,individual,0
Honta,sedan,6,1999,"48,759 SAR",2000,"40,547 SAR",22798,20.77,2WD,standard,Dhahran,8,3,Blue,individual,0
Toyoda,suv,8,2006,"100,817 SAR",2012,"52,172 SAR",143773,9.27,2WD,standard,Madinah,10,1,Black,individual,0
Fourd,sedan,4,1999,"81,916 SAR",2004,"34,598 SAR",174670,8.94,4WD,standard,Makkah,4,1,Silver,individual,0
Shevy,sedan,4,1997,"78,735 SAR",2005,"22,383 SAR",269162,7.81,4WD,standard,Dammam,3,1,White,individual,1
Geep,sedan,4,1992,"59,427 SAR",1999,"24,134 SAR",333736,4.97,2WD,standard,Madinah,6,1,Silver,individual,0
Masda,sedan,4,1998,"57,364 SAR",2005,"28,610 SAR",264287,11.13,4WD,standard,Jeddah,3,1,Black,individual,0
Toyoda,suv,4,2004,"116,283 SAR",2008,"71,008 SAR",46130,13.07,4WD,standard,Jeddah,5,1,White,individual,0
Wolksvagon,sedan,6,2002,"62,093 SAR",2007,"31,747 SAR",209585,13.63,2WD,standard,Jeddah,4,2,Blue,individual,0
BeEmW,suv,4,2004,"113,052 SAR",2011,"48,208 SAR",307828,5.77,2WD,standard,Makkah,4,2,Black,individual,1
JournalMotors,suv,4,2005,"115,313 SAR",2008,"61,817 SAR",133182,6.2,2WD,standard,Riyadh,9,2,Silver,individual,0
Toyoda,suv,8,1994,"95,392 SAR",1997,"65,162 SAR",28737,9.51,4WD,standard,Madinah,8,2,Gray,individual,0
JournalMotors,suv,4,2007,"119,972 SAR",2015,"30,772 SAR",82680,6.38,2WD,standard,Jeddah,5,2,Silver,individual,0
Masda,suv,4,2005,"82,367 SAR",2010,"40,475 SAR",97601,7.99,2WD,standard,Jeddah,7,2,Black,individual,0
Nesshan,suv,6,1999,"87,767 SAR",2001,"60,546 SAR",37368,11.33,4WD,standard,Dammam,4,1,Black,individual,0
Toyoda,sedan,6,2009,"71,325 SAR",2011,"59,877 SAR",35518,8.65,2WD,standard,Dhahran,2,2,Black,individual,0
Honta,sedan,4,1999,"58,511 SAR",2008,"18,246 SAR",181476,18.89,4WD,standard,Dhahran,5,2,Red,company,0
Honta,suv,4,1994,"66,244 SAR",1998,"36,934 SAR",85847,14.19,2WD,standard,Makkah,5,2,Silver,individual,0
Masda,sedan,4,2000,"49,734 SAR",2001,"35,718 SAR",18750,13.29,2WD,standard,Dhahran,5,4,Black,company,0
Huendae,crossover,4,2000,"59,681 SAR",2005,"37,636 SAR",93723,16.75,2WD,standard,Makkah,3,3,Black,individual,1
Huendae,sedan,4,2002,"62,093 SAR",2008,"30,659 SAR",290592,15.04,4WD,standard,Madinah,8,2,Blue,individual,0
Toyoda,suv,4,2006,"120,980 SAR",2010,"66,488 SAR",205424,8.69,4WD,standard,Jeddah,11,2,Red,individual,0
JournalMotors,sedan,8,2003,"73,890 SAR",2010,"31,587 SAR",62895,4.15,2WD,standard,Makkah,11,1,Black,individual,0
Fourd,sedan,4,2001,"71,021 SAR",2005,"35,826 SAR",38094,12.72,2WD,standard,Dammam,9,3,Gray,individual,0
Shevy,sedan,4,1994,"74,194 SAR",1998,"39,506 SAR",141888,6.87,4WD,standard,Dhahran,2,2,White,individual,0
Masda,sedan,4,1997,"78,735 SAR",2003,"47,742 SAR",122691,15.06,4WD,premium,Dammam,3,3,Gray,individual,1
Masda,sedan,4,2002,"62,093 SAR",2005,"36,791 SAR",128136,14.69,4WD,standard,Dhahran,6,2,Gray,individual,0
JournalMotors,suv,6,1992,"124,798 SAR",1997,"58,567 SAR",199139,3.97,2WD,premium,Dhahran,3,2,Black,individual,0
JournalMotors,sedan,4,1994,"74,194 SAR",1999,"34,819 SAR",215876,11.57,4WD,standard,Madinah,3,2,Silver,individual,0
Toyoda,suv,6,1998,"86,046 SAR",2002,"55,463 SAR",82961,10.18,2WD,standard,Jeddah,2,4,Silver,individual,0
Nesshan,crossover,6,2005,"65,893 SAR",2006,"49,815 SAR",8460,14.45,2WD,standard,Madinah,5,2,Black,individual,0
Shevy,suv,4,2002,"108,662 SAR",2010,"27,871 SAR",151164,7.54,2WD,standard,Madinah,5,2,Black,company,0
Toyoda,suv,6,2000,"89,522 SAR",2007,"54,048 SAR",145577,9.57,2WD,standard,Jeddah,0,2,Red,individual,1
Geep,crossover,4,1997,"78,735 SAR",2002,"35,005 SAR",47843,6.88,2WD,standard,Dammam,4,3,Red,individual,0
Mercetes,crossover,6,1999,"81,916 SAR",2002,"46,109 SAR",148208,4.67,2WD,standard,Dhahran,4,1,Blue,company,1
Masda,sedan,4,2005,"54,911 SAR",2012,"31,711 SAR",126867,21.81,2WD,standard,Dammam,3,3,Red,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2010,"30,171 SAR",233026,10.79,2WD,standard,Dammam,8,4,Gray,individual,0
JournalMotors,sedan,4,2002,"72,441 SAR",2009,"29,420 SAR",328399,6.68,2WD,standard,Dammam,8,1,White,individual,0
Toyoda,suv,6,1997,"118,103 SAR",2000,"80,676 SAR",25496,9.84,2WD,premium,Makkah,4,1,Gray,individual,0
Shevy,sedan,4,2006,"78,413 SAR",2013,"35,383 SAR",319560,3.85,2WD,standard,Madinah,2,3,Blue,individual,0
Toyoda,crossover,4,1996,"66,164 SAR",2004,"22,598 SAR",171652,16.53,2WD,standard,Riyadh,5,2,Blue,individual,0
Huendae,suv,4,1997,"84,359 SAR",1999,"61,428 SAR",80864,13.5,4WD,standard,Dhahran,2,1,Red,individual,0
Toyoda,suv,8,2005,"118,608 SAR",2008,"90,023 SAR",60401,6.92,4WD,standard,Madinah,3,2,Black,individual,0
Toyoda,suv,4,1993,"77,935 SAR",1996,"53,237 SAR",33396,14.26,2WD,standard,Jeddah,12,3,Black,individual,0
BeEmW,suv,4,2000,"104,443 SAR",2005,"46,435 SAR",100975,4.78,2WD,standard,Madinah,4,3,Silver,company,0
Fourd,sedan,8,1997,"65,612 SAR",2000,"35,173 SAR",96545,3.73,2WD,standard,Madinah,6,3,Silver,individual,0
Honta,sedan,4,2001,"60,875 SAR",2006,"36,470 SAR",103296,16.29,4WD,standard,Madinah,3,4,White,individual,1
Fourd,crossover,6,1995,"105,949 SAR",1996,"80,521 SAR",22731,5.55,2WD,premium,Dhahran,1,2,Blue,individual,0
JournalMotors,sedan,4,1999,"114,682 SAR",2005,"49,026 SAR",116228,7.59,4WD,premium,Madinah,8,2,Gray,individual,0
Toyoda,sedan,6,2000,"59,681 SAR",2001,"49,415 SAR",21213,9.03,2WD,standard,Madinah,6,3,Black,company,0
Honta,suv,4,2002,"93,139 SAR",2006,"60,296 SAR",168249,17.89,4WD,standard,Riyadh,0,1,Blue,individual,0
Shevy,sedan,4,1998,"66,925 SAR",2003,"28,267 SAR",110154,11.28,2WD,standard,Dhahran,6,4,Black,individual,0
Huendae,crossover,8,1997,"56,239 SAR",2002,"26,254 SAR",231782,6.66,2WD,standard,Makkah,8,1,Red,individual,0
Fourd,suv,4,2008,"146,846 SAR",2015,"69,751 SAR",77388,6.63,4WD,standard,Madinah,3,2,Red,individual,0
Toyoda,sedan,4,2007,"115,173 SAR",2014,"72,846 SAR",78617,17.41,4WD,premium,Makkah,2,3,Silver,company,0
Toyoda,crossover,4,2004,"77,522 SAR",2011,"40,117 SAR",131563,9.47,2WD,standard,Jeddah,4,2,White,company,0
Honta,sedan,6,2003,"52,779 SAR",2010,"26,060 SAR",274180,16.76,2WD,standard,Riyadh,4,3,Gray,individual,0
Shevy,sedan,4,2003,"103,447 SAR",2009,"44,223 SAR",114025,8.0,2WD,premium,Makkah,9,2,Silver,individual,0
JournalMotors,sedan,8,1997,"65,612 SAR",2003,"31,165 SAR",74045,5.76,2WD,standard,Riyadh,1,2,Gray,individual,0
JournalMotors,sedan,6,2002,"101,418 SAR",2008,"41,188 SAR",248947,5.59,2WD,premium,Riyadh,13,1,Black,individual,0
Wolksvagon,suv,4,2007,"102,833 SAR",2014,"53,216 SAR",87315,9.37,2WD,standard,Jeddah,7,3,Black,individual,0
Toyoda,suv,4,1999,"87,767 SAR",2003,"56,274 SAR",200669,14.06,2WD,standard,Jeddah,2,3,Gray,individual,1
Nesshan,sedan,4,1993,"51,956 SAR",1998,"28,084 SAR",99901,25.01,4WD,standard,Jeddah,5,3,Black,individual,0
Fourd,suv,4,2003,"133,003 SAR",2010,"54,015 SAR",155557,5.57,4WD,standard,Makkah,6,4,White,individual,0
JournalMotors,suv,6,2002,"108,662 SAR",2005,"64,724 SAR",136994,6.27,2WD,standard,Dammam,2,2,Black,company,0
JournalMotors,crossover,8,2002,"86,930 SAR",2007,"38,649 SAR",57829,3.44,2WD,standard,Makkah,4,3,Gray,individual,0
Shevy,sedan,8,1997,"65,612 SAR",2001,"33,097 SAR",40655,6.18,2WD,standard,Madinah,7,2,Silver,individual,0
Shevy,sedan,4,2005,"76,875 SAR",2012,"31,220 SAR",262992,9.03,2WD,standard,Makkah,4,3,White,individual,0
Honta,sedan,4,2000,"69,628 SAR",2001,"64,336 SAR",19707,28.88,2WD,premium,Riyadh,3,1,White,individual,0
Honta,sedan,4,2006,"67,211 SAR",2014,"21,171 SAR",54966,13.91,4WD,standard,Makkah,2,2,Black,individual,0
JournalMotors,sedan,8,2001,"99,430 SAR",2006,"41,996 SAR",211718,6.63,2WD,premium,Madinah,5,2,Gray,individual,0
Wolksvagon,sedan,8,1999,"98,299 SAR",2006,"50,869 SAR",62278,9.22,4WD,premium,Jeddah,12,1,Red,company,0
Huendae,suv,4,1997,"70,299 SAR",2005,"19,929 SAR",163775,9.0,2WD,standard,Makkah,11,2,Black,individual,0
Toyoda,sedan,4,1994,"52,995 SAR",2001,"30,395 SAR",234617,11.17,2WD,standard,Makkah,0,3,White,individual,1
Toyoda,suv,6,2008,"104,890 SAR",2012,"67,253 SAR",33097,12.48,2WD,standard,Madinah,7,2,Black,company,1
Fourd,crossover,4,2005,"110,701 SAR",2009,"58,945 SAR",166384,3.62,4WD,standard,Dhahran,3,2,Silver,company,0
Fourd,sedan,4,1998,"112,434 SAR",2000,"66,666 SAR",81503,12.56,4WD,premium,Riyadh,6,3,Silver,individual,0
Huendae,crossover,4,2007,"68,555 SAR",2009,"54,912 SAR",78504,15.47,2WD,standard,Riyadh,3,3,Gray,individual,0
Huendae,sedan,8,2005,"76,875 SAR",2011,"38,139 SAR",61513,9.05,2WD,premium,Dhahran,7,2,Gray,individual,1
Huendae,sedan,4,1995,"45,046 SAR",2000,"27,054 SAR",52275,16.96,2WD,standard,Madinah,3,2,White,individual,0
Toyoda,suv,8,1998,"103,255 SAR",2006,"33,663 SAR",54657,6.43,4WD,standard,Dhahran,6,2,Gray,individual,1
Shevy,suv,4,2003,"155,170 SAR",2008,"72,438 SAR",93937,5.27,2WD,premium,Dhahran,8,1,Silver,individual,1
Toyoda,suv,6,1997,"141,723 SAR",1999,"107,078 SAR",38203,9.65,4WD,premium,Dhahran,4,2,Red,individual,0
Masda,sedan,4,2000,"49,734 SAR",2007,"24,674 SAR",69762,14.72,2WD,standard,Makkah,6,3,Black,individual,1
Shevy,sedan,4,2002,"72,441 SAR",2007,"32,207 SAR",32068,8.84,2WD,standard,Dhahran,10,2,Brown,individual,0
Honta,suv,4,2007,"85,694 SAR",2013,"47,238 SAR",49761,12.1,2WD,standard,Dammam,2,2,Silver,individual,1
JournalMotors,suv,4,1998,"120,465 SAR",2004,"51,498 SAR",58432,6.76,4WD,standard,Dhahran,5,3,Red,individual,0
Fourd,suv,4,2000,"175,464 SAR",2004,"98,347 SAR",92432,3.78,4WD,premium,Makkah,1,3,White,individual,0
Honta,sedan,6,1997,"46,866 SAR",1999,"35,563 SAR",13434,17.81,2WD,standard,Dammam,6,3,Gray,individual,0
Honta,suv,4,1992,"63,672 SAR",1992,"52,949 SAR",884,15.72,2WD,standard,Dhahran,0,2,Brown,individual,0
Nesshan,suv,4,1998,"100,387 SAR",2004,"50,068 SAR",279544,10.69,2WD,premium,Dammam,3,1,Black,individual,0
Huendae,sedan,4,2000,"69,628 SAR",2003,"47,650 SAR",131477,19.5,2WD,premium,Dammam,5,3,Silver,individual,1
Huendae,suv,4,2001,"76,094 SAR",2008,"35,864 SAR",147902,13.26,2WD,standard,Madinah,6,4,Red,company,1
Honta,sedan,8,1998,"47,803 SAR",2001,"29,814 SAR",39748,12.07,2WD,standard,Dammam,9,1,White,individual,0
Masda,crossover,4,2001,"73,050 SAR",2003,"52,913 SAR",42304,12.62,4WD,standard,Jeddah,6,2,Black,individual,1
Masda,sedan,6,1996,"45,947 SAR",2002,"21,709 SAR",112275,9.72,2WD,standard,Dammam,5,2,Red,individual,0
JournalMotors,sedan,8,1998,"66,925 SAR",2004,"31,709 SAR",59322,4.36,2WD,standard,Dhahran,3,4,Black,individual,1
JournalMotors,suv,4,1999,"122,874 SAR",2002,"69,337 SAR",57363,7.29,4WD,standard,Riyadh,5,1,Black,individual,0
Nesshan,suv,6,2001,"91,313 SAR",2008,"45,302 SAR",153680,10.41,4WD,standard,Riyadh,5,2,Brown,individual,1
Shevy,suv,4,1995,"94,597 SAR",1996,"64,704 SAR",23008,3.59,2WD,standard,Makkah,6,3,Silver,individual,0
Honta,sedan,4,2002,"51,744 SAR",2006,"33,321 SAR",31149,19.0,2WD,standard,Riyadh,6,1,Silver,individual,1
Toyoda,crossover,4,2004,"108,530 SAR",2007,"74,136 SAR",69031,10.97,2WD,premium,Makkah,4,3,Black,individual,0
Masda,sedan,4,2001,"50,729 SAR",2008,"27,684 SAR",150263,20.98,2WD,standard,Madinah,6,3,White,individual,1
Shevy,sedan,4,2004,"75,368 SAR",2004,"46,396 SAR",667,7.54,2WD,standard,Madinah,10,2,Brown,individual,0
Shevy,sedan,4,2008,"81,581 SAR",2012,"43,211 SAR",75870,11.26,2WD,standard,Jeddah,8,3,Black,individual,1
Toyoda,sedan,4,2004,"64,601 SAR",2004,"52,954 SAR",1072,18.41,2WD,standard,Makkah,6,2,Black,individual,0
BeEmW,sedan,4,2006,"78,413 SAR",2011,"33,119 SAR",197603,10.05,2WD,standard,Makkah,5,2,Black,individual,0
Shevy,sedan,4,2001,"85,225 SAR",2004,"50,497 SAR",51422,9.68,4WD,standard,Dhahran,4,1,White,individual,1
Honta,sedan,4,2003,"63,334 SAR",2009,"29,626 SAR",300850,29.75,4WD,standard,Jeddah,5,3,Gray,individual,0
Nesshan,sedan,4,2003,"73,890 SAR",2004,"61,446 SAR",17780,19.27,2WD,premium,Dhahran,6,3,Blue,individual,0
Fourd,crossover,4,1996,"77,191 SAR",2000,"36,992 SAR",179999,8.8,2WD,standard,Makkah,8,2,Gray,individual,0
Shevy,crossover,6,2003,"106,402 SAR",2007,"59,638 SAR",83493,5.61,4WD,standard,Dhahran,3,1,Gray,individual,0
JournalMotors,suv,4,2002,"152,128 SAR",2008,"68,286 SAR",139470,6.49,2WD,premium,Dammam,4,2,Gray,individual,1
Honta,sedan,4,2004,"75,368 SAR",2009,"40,739 SAR",99211,18.34,2WD,premium,Jeddah,6,2,Silver,company,0
Honta,suv,4,2001,"76,094 SAR",2004,"47,459 SAR",69113,8.95,2WD,standard,Riyadh,4,2,Blue,individual,0
Nesshan,suv,4,2000,"89,522 SAR",2003,"61,883 SAR",110838,12.91,4WD,standard,Dammam,2,2,White,company,1
Shevy,sedan,4,2004,"75,368 SAR",2009,"31,833 SAR",192248,3.66,2WD,standard,Riyadh,9,1,Red,individual,0
Honta,crossover,4,2005,"65,893 SAR",2009,"40,412 SAR",80200,18.9,2WD,standard,Madinah,8,1,Black,individual,0
Toyoda,sedan,6,1997,"56,239 SAR",2004,"29,103 SAR",150919,12.02,2WD,standard,Dammam,12,2,Gray,company,0
Nesshan,sedan,4,2000,"59,681 SAR",2004,"36,602 SAR",46517,26.04,4WD,standard,Dhahran,4,3,Black,individual,0
Shevy,sedan,4,2006,"78,413 SAR",2015,"18,151 SAR",296887,5.76,2WD,standard,Madinah,7,4,White,company,0
Toyoda,sedan,4,2003,"63,334 SAR",2005,"52,637 SAR",16456,18.02,2WD,standard,Makkah,5,3,Black,individual,0
Fourd,crossover,6,1998,"134,921 SAR",2005,"60,562 SAR",75577,5.03,4WD,premium,Dhahran,4,1,Silver,individual,1
JournalMotors,crossover,4,2008,"97,897 SAR",2016,"29,295 SAR",95373,8.51,2WD,standard,Madinah,2,2,Black,individual,1
JournalMotors,crossover,4,2000,"116,976 SAR",2003,"62,379 SAR",161341,4.95,2WD,premium,Jeddah,12,1,Blue,individual,1
Honta,sedan,4,2006,"67,211 SAR",2013,"36,873 SAR",120224,24.52,4WD,standard,Jeddah,3,4,Black,individual,0
Toyoda,sedan,6,2000,"59,681 SAR",2003,"42,806 SAR",58806,12.33,2WD,standard,Madinah,11,2,Black,individual,1
Huendae,crossover,6,2001,"60,875 SAR",2005,"33,940 SAR",32353,12.01,2WD,standard,Dhahran,6,1,Blue,individual,0
Huendae,crossover,6,2003,"63,334 SAR",2007,"35,311 SAR",32117,14.29,2WD,standard,Jeddah,4,1,Gray,individual,0
Honta,sedan,4,2000,"69,628 SAR",2005,"37,636 SAR",108027,21.2,2WD,premium,Madinah,6,2,Silver,company,0
Shevy,suv,8,1993,"109,109 SAR",1997,"55,040 SAR",46571,2.85,4WD,standard,Riyadh,7,2,Black,company,0
Honta,sedan,4,1995,"63,065 SAR",1999,"38,581 SAR",157394,20.68,2WD,premium,Riyadh,8,2,Silver,individual,1
JournalMotors,sedan,4,2003,"73,890 SAR",2009,"31,587 SAR",40476,4.69,2WD,standard,Dhahran,12,2,White,individual,0
Masda,sedan,4,2001,"60,875 SAR",2009,"17,258 SAR",104637,9.4,4WD,standard,Makkah,13,3,Black,individual,0
Fourd,sedan,4,2006,"78,413 SAR",2013,"37,246 SAR",90878,4.83,2WD,standard,Jeddah,3,2,Brown,individual,0
Masda,sedan,4,2002,"51,744 SAR",2006,"28,849 SAR",64987,12.97,2WD,standard,Dammam,8,3,Black,individual,0
Masda,crossover,4,2005,"79,072 SAR",2006,"59,778 SAR",20841,12.68,4WD,standard,Dammam,9,1,Gray,company,0
Fourd,suv,8,2002,"130,395 SAR",2007,"60,872 SAR",36388,4.95,4WD,standard,Makkah,10,1,Gray,individual,1
Nesshan,suv,4,2001,"76,094 SAR",2005,"42,426 SAR",80699,9.45,2WD,standard,Dammam,6,3,Black,individual,0
Honta,suv,4,2005,"115,313 SAR",2010,"72,719 SAR",31200,17.22,2WD,premium,Dhahran,2,3,White,individual,1
Honta,suv,8,2001,"106,532 SAR",2005,"59,396 SAR",41768,10.64,2WD,premium,Jeddah,11,2,Black,individual,0
Nesshan,crossover,4,2002,"62,093 SAR",2008,"30,659 SAR",231368,21.33,2WD,standard,Riyadh,4,1,Gray,individual,0
Nesshan,crossover,4,2001,"60,875 SAR",2005,"33,940 SAR",30425,13.77,2WD,standard,Riyadh,5,1,Black,individual,0
Shevy,sedan,6,1999,"68,263 SAR",2003,"34,435 SAR",38711,6.85,2WD,standard,Madinah,14,2,Red,individual,0
Huendae,sedan,4,1999,"58,511 SAR",2005,"31,931 SAR",131977,28.03,4WD,standard,Madinah,4,1,Gray,individual,1
Masda,suv,4,2006,"117,620 SAR",2012,"71,321 SAR",116652,16.05,2WD,premium,Dammam,2,2,Gray,company,1
Shevy,suv,8,2001,"106,532 SAR",2005,"53,740 SAR",29863,3.71,2WD,standard,Dhahran,4,2,Black,individual,0
Masda,sedan,4,1998,"47,803 SAR",2003,"25,839 SAR",97409,19.23,2WD,standard,Riyadh,10,3,White,individual,0
Masda,suv,4,1997,"70,299 SAR",2001,"39,195 SAR",25240,8.72,2WD,standard,Jeddah,12,1,Gray,individual,0
Toyoda,sedan,4,1997,"56,239 SAR",2002,"33,294 SAR",107365,19.15,2WD,standard,Jeddah,7,1,White,company,0
Fourd,sedan,4,2002,"86,930 SAR",2008,"37,162 SAR",67089,10.24,4WD,standard,Madinah,9,3,White,individual,0
Shevy,suv,4,2004,"113,052 SAR",2005,"85,919 SAR",20012,4.47,2WD,standard,Dhahran,1,3,Red,company,0
Huendae,suv,4,2001,"76,094 SAR",2005,"49,002 SAR",40832,15.38,2WD,standard,Riyadh,5,2,Silver,individual,1
Nesshan,suv,4,1996,"68,921 SAR",2000,"38,426 SAR",34014,10.18,2WD,standard,Madinah,4,1,Black,individual,0
Toyoda,sedan,8,2001,"73,050 SAR",2006,"39,315 SAR",82817,13.85,4WD,standard,Dhahran,9,3,Black,individual,0
Wolksvagon,crossover,8,1998,"96,372 SAR",2003,"51,867 SAR",48398,8.16,2WD,premium,Dhahran,6,2,Gray,individual,0
Masda,suv,4,1999,"73,139 SAR",2005,"38,397 SAR",146285,9.62,2WD,standard,Riyadh,2,2,Black,company,0
